icd_code_4;CLASS_GPEAS_EXT;fl_cg;id_age_group;age_group;redistribuir;cod_class;CLASS_GPEAS_v032025;CLASS_GPEAS_PRODUCAO
X584;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X585;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X586;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X587;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X588;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X589;Injuries - Others;;;;;Injuries - Others;Injuries - Others;Injuries - Others
X59;_x59;Garbage Code;;;;_x59;_x59;_x59
X590;_x59;Garbage Code;;;;_x59;_x59;_x59
X591;_x59;Garbage Code;;;;_x59;_x59;_x59
X592;_x59;Garbage Code;;;;_x59;_x59;_x59
X593;_x59;Garbage Code;;;;_x59;_x59;_x59
X594;_x59;Garbage Code;;;;_x59;_x59;_x59
X595;_x59;Garbage Code;;;;_x59;_x59;_x59
X596;_x59;Garbage Code;;;;_x59;_x59;_x59
X597;_x59;Garbage Code;;;;_x59;_x59;_x59
X598;_x59;Garbage Code;;;;_x59;_x59;_x59
X599;_x59;Garbage Code;;;;_x59;_x59;_x59
X60;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X600;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X601;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X602;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X603;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X604;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X605;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X606;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X607;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X608;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X609;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X61;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X610;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X611;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X612;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X613;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X614;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X615;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X616;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X617;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X618;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X619;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X62;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X620;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X621;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X622;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X623;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X624;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X625;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X626;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X627;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X628;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X629;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X63;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X630;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X631;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X632;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X633;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X634;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X635;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X636;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X637;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X638;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X639;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X64;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X640;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X641;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X642;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X643;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X644;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X645;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X646;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X647;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X648;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X649;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X65;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X650;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X651;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X652;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X653;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X654;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X655;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X656;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X657;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X658;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X659;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
X66;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X660;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X661;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X662;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X663;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X664;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X665;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X666;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X667;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X668;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X669;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X67;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X670;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X671;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X672;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X673;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X674;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X675;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X676;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X677;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X678;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X679;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X68;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X680;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X681;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X682;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X683;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X684;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X685;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X686;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X687;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X688;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X689;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X69;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X690;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X691;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X692;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X693;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X694;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X695;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X696;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X697;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X698;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X699;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X70;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X700;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X701;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X702;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X703;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X704;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X705;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X706;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X707;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X708;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X709;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X71;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X710;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X711;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X712;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X713;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X714;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X715;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X716;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X717;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X718;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X719;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X72;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X720;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X721;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X722;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X723;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X724;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X725;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X726;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X727;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X728;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X729;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X73;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X730;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X731;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X732;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X733;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X734;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X735;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X736;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X737;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X738;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X739;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X74;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X740;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X741;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X742;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X743;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X744;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X745;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X746;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X747;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X748;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X749;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X75;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X750;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X751;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X752;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X753;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X754;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X755;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X756;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X757;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X758;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X759;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X76;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X760;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X761;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X762;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X763;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X764;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X765;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X766;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X767;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X768;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X769;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X77;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X770;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
X771;Injuries - Suicide;;;;;Injuries - Suicide;Injuries - Suicide;Injuries - Suicide
